Basis;System;Distance;Alpha;P;Value
cc-pVTZ;H;0.8;-1.5;0;0.000000084437
cc-pVTZ;H;0.9;1.0;1;0.000000010665
cc-pVTZ;H;0.9;0.9;1;0.000000008615
cc-pVTZ;H;0.9;0.8;1;0.000000007898
cc-pVTZ;H;0.9;0.7;1;0.000000007906
cc-pVTZ;H;0.9;0.6;1;0.000000008151
cc-pVTZ;H;0.9;0.5;1;0.000000008302
cc-pVTZ;H;0.9;0.4;1;0.000000008191
cc-pVTZ;H;0.9;0.3;1;0.000000007775
cc-pVTZ;H;0.9;0.2;1;0.000000007095
cc-pVTZ;H;0.9;0.1;1;0.000000006237
cc-pVTZ;H;0.9;0.0;1;0.000000005295
cc-pVTZ;H;0.9;0.0;0;0.000000001597
cc-pVTZ;H;0.9;-0.1;0;0.000000002838
cc-pVTZ;H;0.9;-0.2;0;0.000000006181
cc-pVTZ;H;0.9;-0.3;0;0.000000012189
cc-pVTZ;H;0.9;-0.4;0;0.000000020889
cc-pVTZ;H;0.9;-0.5;0;0.000000031721
cc-pVTZ;H;0.9;-0.6;0;0.000000043647
cc-pVTZ;H;0.9;-0.7;0;0.000000055382
cc-pVTZ;H;0.9;-0.8;0;0.000000065650
cc-pVTZ;H;0.9;-0.9;0;0.000000073417
cc-pVTZ;H;0.9;-1.0;0;0.000000078035
cc-pVTZ;H;0.9;-1.1;0;0.000000079297
cc-pVTZ;H;0.9;-1.2;0;0.000000077397
cc-pVTZ;H;0.9;-1.3;0;0.000000072837
cc-pVTZ;H;0.9;-1.4;0;0.000000066299
cc-pVTZ;H;0.9;-1.5;0;0.000000058525
cc-pVTZ;H;1.0;1.0;1;0.000000014909
cc-pVTZ;H;1.0;0.9;1;0.000000012114
cc-pVTZ;H;1.0;0.8;1;0.000000012414
cc-pVTZ;H;1.0;0.7;1;0.000000014171
cc-pVTZ;H;1.0;0.6;1;0.000000016134
cc-pVTZ;H;1.0;0.5;1;0.000000017516
cc-pVTZ;H;1.0;0.4;1;0.000000017961
cc-pVTZ;H;1.0;0.3;1;0.000000017438
cc-pVTZ;H;1.0;0.2;1;0.000000016116
cc-pVTZ;H;1.0;0.1;1;0.000000014258
cc-pVTZ;H;1.0;0.0;1;0.000000012133
cc-pVTZ;H;1.0;0.0;0;0.000000001932
cc-pVTZ;H;1.0;-0.1;0;0.000000004149
cc-pVTZ;H;1.0;-0.2;0;0.000000011099
cc-pVTZ;H;1.0;-0.3;0;0.000000023960
cc-pVTZ;H;1.0;-0.4;0;0.000000042681
cc-pVTZ;H;1.0;-0.5;0;0.000000065920
cc-pVTZ;H;1.0;-0.6;0;0.000000091335
cc-pVTZ;H;1.0;-0.7;0;0.000000116108
cc-pVTZ;H;1.0;-0.8;0;0.000000137518
cc-pVTZ;H;1.0;-0.9;0;0.000000153422
cc-pVTZ;H;1.0;-1.0;0;0.000000162546
cc-pVTZ;H;1.0;-1.1;0;0.000000164561
cc-pVTZ;H;1.0;-1.2;0;0.000000159982
cc-pVTZ;H;1.0;-1.3;0;0.000000149942
cc-pVTZ;H;1.0;-1.4;0;0.000000135923
cc-pVTZ;H;1.0;-1.5;0;0.000000119497
cc-pVTZ;H;1.1;1.0;1;0.000000012311
cc-pVTZ;H;1.1;0.9;1;0.000000010205
cc-pVTZ;H;1.1;0.8;1;0.000000010891
cc-pVTZ;H;1.1;0.7;1;0.000000012835
cc-pVTZ;H;1.1;0.6;1;0.000000014869
cc-pVTZ;H;1.1;0.5;1;0.000000016276
cc-pVTZ;H;1.1;0.4;1;0.000000016743
cc-pVTZ;H;1.1;0.3;1;0.000000016263
cc-pVTZ;H;1.1;0.2;1;0.000000015015
cc-pVTZ;H;1.1;0.1;1;0.000000013257
cc-pVTZ;H;1.1;0.0;1;0.000000011252
cc-pVTZ;H;1.1;0.0;0;0.000000001507
cc-pVTZ;H;1.1;-0.1;0;0.000000003571
cc-pVTZ;H;1.1;-0.2;0;0.000000010573
cc-pVTZ;H;1.1;-0.3;0;0.000000023754
cc-pVTZ;H;1.1;-0.4;0;0.000000043055
cc-pVTZ;H;1.1;-0.5;0;0.000000067051
cc-pVTZ;H;1.1;-0.6;0;0.000000093283
cc-pVTZ;H;1.1;-0.7;0;0.000000118808
cc-pVTZ;H;1.1;-0.8;0;0.000000140803
cc-pVTZ;H;1.1;-0.9;0;0.000000157065
cc-pVTZ;H;1.1;-1.0;0;0.000000166301
cc-pVTZ;H;1.1;-1.1;0;0.000000168206
cc-pVTZ;H;1.1;-1.2;0;0.000000163340
cc-pVTZ;H;1.1;-1.3;0;0.000000152897
cc-pVTZ;H;1.1;-1.4;0;0.000000138417
cc-pVTZ;H;1.1;-1.5;0;0.000000121522
cc-pVTZ;H;1.2;1.0;1;0.000000006637
cc-pVTZ;H;1.2;0.9;1;0.000000005530
cc-pVTZ;H;1.2;0.8;1;0.000000005881
cc-pVTZ;H;1.2;0.7;1;0.000000006873
cc-pVTZ;H;1.2;0.6;1;0.000000007891
cc-pVTZ;H;1.2;0.5;1;0.000000008565
cc-pVTZ;H;1.2;0.4;1;0.000000008741
cc-pVTZ;H;1.2;0.3;1;0.000000008427
cc-pVTZ;H;1.2;0.2;1;0.000000007724
cc-pVTZ;H;1.2;0.1;1;0.000000006771
cc-pVTZ;H;1.2;0.0;1;0.000000005706
cc-pVTZ;H;1.2;0.0;0;0.000000000799
cc-pVTZ;H;1.2;-0.1;0;0.000000001949
cc-pVTZ;H;1.2;-0.2;0;0.000000006097
cc-pVTZ;H;1.2;-0.3;0;0.000000013994
cc-pVTZ;H;1.2;-0.4;0;0.000000025586
cc-pVTZ;H;1.2;-0.5;0;0.000000039988
cc-pVTZ;H;1.2;-0.6;0;0.000000055691
cc-pVTZ;H;1.2;-0.7;0;0.000000070911
cc-pVTZ;H;1.2;-0.8;0;0.000000083955
cc-pVTZ;H;1.2;-0.9;0;0.000000093517
cc-pVTZ;H;1.2;-1.0;0;0.000000098850
cc-pVTZ;H;1.2;-1.1;0;0.000000099800
cc-pVTZ;H;1.2;-1.2;0;0.000000096731
cc-pVTZ;H;1.2;-1.3;0;0.000000090374
cc-pVTZ;H;1.2;-1.4;0;0.000000081659
cc-pVTZ;H;1.2;-1.5;0;0.000000071558
cc-pVTZ;H;1.3;1.0;1;0.000000002584
cc-pVTZ;H;1.3;0.9;1;0.000000002211
cc-pVTZ;H;1.3;0.8;1;0.000000002334
cc-pVTZ;H;1.3;0.7;1;0.000000002649
cc-pVTZ;H;1.3;0.6;1;0.000000002944
cc-pVTZ;H;1.3;0.5;1;0.000000003100
cc-pVTZ;H;1.3;0.4;1;0.000000003079
cc-pVTZ;H;1.3;0.3;1;0.000000002895
cc-pVTZ;H;1.3;0.2;1;0.000000002592
cc-pVTZ;H;1.3;0.1;1;0.000000002223
cc-pVTZ;H;1.3;0.0;1;0.000000001834
cc-pVTZ;H;1.3;0.0;0;0.000000000423
cc-pVTZ;H;1.3;-0.1;0;0.000000000977
cc-pVTZ;H;1.3;-0.2;0;0.000000002851
cc-pVTZ;H;1.3;-0.3;0;0.000000006342
cc-pVTZ;H;1.3;-0.4;0;0.000000011389
cc-pVTZ;H;1.3;-0.5;0;0.000000017577
cc-pVTZ;H;1.3;-0.6;0;0.000000024238
cc-pVTZ;H;1.3;-0.7;0;0.000000030604
cc-pVTZ;H;1.3;-0.8;0;0.000000035966
cc-pVTZ;H;1.3;-0.9;0;0.000000039796
cc-pVTZ;H;1.3;-1.0;0;0.000000041810
cc-pVTZ;H;1.3;-1.1;0;0.000000041977
cc-pVTZ;H;1.3;-1.2;0;0.000000040475
cc-pVTZ;H;1.3;-1.3;0;0.000000037634
cc-pVTZ;H;1.3;-1.4;0;0.000000033852
cc-pVTZ;H;1.3;-1.5;0;0.000000029540
cc-pVTZ;H;1.4;1.0;1;0.000000001502
cc-pVTZ;H;1.4;0.9;1;0.000000001481
cc-pVTZ;H;1.4;0.8;1;0.000000001561
cc-pVTZ;H;1.4;0.7;1;0.000000001646
cc-pVTZ;H;1.4;0.6;1;0.000000001678
cc-pVTZ;H;1.4;0.5;1;0.000000001637
cc-pVTZ;H;1.4;0.4;1;0.000000001526
cc-pVTZ;H;1.4;0.3;1;0.000000001364
cc-pVTZ;H;1.4;0.2;1;0.000000001172
cc-pVTZ;H;1.4;0.1;1;0.000000000973
cc-pVTZ;H;1.4;0.0;1;0.000000000783
cc-pVTZ;H;1.4;0.0;0;0.000000000445
cc-pVTZ;H;1.4;-0.1;0;0.000000000910
cc-pVTZ;H;1.4;-0.2;0;0.000000001959
cc-pVTZ;H;1.4;-0.3;0;0.000000003659
cc-pVTZ;H;1.4;-0.4;0;0.000000005928
cc-pVTZ;H;1.4;-0.5;0;0.000000008551
cc-pVTZ;H;1.4;-0.6;0;0.000000011231
cc-pVTZ;H;1.4;-0.7;0;0.000000013660
cc-pVTZ;H;1.4;-0.8;0;0.000000015573
cc-pVTZ;H;1.4;-0.9;0;0.000000016796
cc-pVTZ;H;1.4;-1.0;0;0.000000017260
cc-pVTZ;H;1.4;-1.1;0;0.000000016993
cc-pVTZ;H;1.4;-1.2;0;0.000000016099
cc-pVTZ;H;1.4;-1.3;0;0.000000014731
cc-pVTZ;H;1.4;-1.4;0;0.000000013057
cc-pVTZ;H;1.4;-1.5;0;0.000000011239
cc-pVTZ;H;1.5;1.0;1;0.000000001680
cc-pVTZ;H;1.5;0.9;1;0.000000001744
cc-pVTZ;H;1.5;0.8;1;0.000000001809
cc-pVTZ;H;1.5;0.7;1;0.000000001835
cc-pVTZ;H;1.5;0.6;1;0.000000001803
cc-pVTZ;H;1.5;0.5;1;0.000000001711
cc-pVTZ;H;1.5;0.4;1;0.000000001570
cc-pVTZ;H;1.5;0.3;1;0.000000001397
cc-pVTZ;H;1.5;0.2;1;0.000000001206
cc-pVTZ;H;1.5;0.1;1;0.000000001013
cc-pVTZ;H;1.5;0.0;1;0.000000000831
cc-pVTZ;H;1.5;0.0;0;0.000000000543
cc-pVTZ;H;1.5;-0.1;0;0.000000001069
cc-pVTZ;H;1.5;-0.2;0;0.000000001972
cc-pVTZ;H;1.5;-0.3;0;0.000000003247
cc-pVTZ;H;1.5;-0.4;0;0.000000004804
cc-pVTZ;H;1.5;-0.5;0;0.000000006487
cc-pVTZ;H;1.5;-0.6;0;0.000000008111
cc-pVTZ;H;1.5;-0.7;0;0.000000009497
cc-pVTZ;H;1.5;-0.8;0;0.000000010508
cc-pVTZ;H;1.5;-0.9;0;0.000000011065
cc-pVTZ;H;1.5;-1.0;0;0.000000011152
cc-pVTZ;H;1.5;-1.1;0;0.000000010807
cc-pVTZ;H;1.5;-1.2;0;0.000000010108
cc-pVTZ;H;1.5;-1.3;0;0.000000009153
cc-pVTZ;H;1.5;-1.4;0;0.000000008045
cc-pVTZ;H;1.5;-1.5;0;0.000000006880
cc-pVTZ;H;1.6;1.0;1;0.000000001525
cc-pVTZ;H;1.6;0.9;1;0.000000001583
cc-pVTZ;H;1.6;0.8;1;0.000000001628
cc-pVTZ;H;1.6;0.7;1;0.000000001635
cc-pVTZ;H;1.6;0.6;1;0.000000001595
cc-pVTZ;H;1.6;0.5;1;0.000000001509
cc-pVTZ;H;1.6;0.4;1;0.000000001384
cc-pVTZ;H;1.6;0.3;1;0.000000001234
cc-pVTZ;H;1.6;0.2;1;0.000000001071
cc-pVTZ;H;1.6;0.1;1;0.000000000905
cc-pVTZ;H;1.6;0.0;1;0.000000000748
cc-pVTZ;H;1.6;0.0;0;0.000000000504
cc-pVTZ;H;1.6;-0.1;0;0.000000000992
cc-pVTZ;H;1.6;-0.2;0;0.000000001791
cc-pVTZ;H;1.6;-0.3;0;0.000000002892
cc-pVTZ;H;1.6;-0.4;0;0.000000004223
cc-pVTZ;H;1.6;-0.5;0;0.000000005667
cc-pVTZ;H;1.6;-0.6;0;0.000000007081
cc-pVTZ;H;1.6;-0.7;0;0.000000008326
cc-pVTZ;H;1.6;-0.8;0;0.000000009289
cc-pVTZ;H;1.6;-0.9;0;0.000000009895
cc-pVTZ;H;1.6;-1.0;0;0.000000010117
cc-pVTZ;H;1.6;-1.1;0;0.000000009970
cc-pVTZ;H;1.6;-1.2;0;0.000000009500
cc-pVTZ;H;1.6;-1.3;0;0.000000008777
cc-pVTZ;H;1.6;-1.4;0;0.000000007881
cc-pVTZ;H;1.6;-1.5;0;0.000000006891
cc-pVTZ;H;1.7;1.0;1;0.000000000970
cc-pVTZ;H;1.7;0.9;1;0.000000000998
cc-pVTZ;H;1.7;0.8;1;0.000000001020
cc-pVTZ;H;1.7;0.7;1;0.000000001020
cc-pVTZ;H;1.7;0.6;1;0.000000000990
cc-pVTZ;H;1.7;0.5;1;0.000000000930
cc-pVTZ;H;1.7;0.4;1;0.000000000848
cc-pVTZ;H;1.7;0.3;1;0.000000000750
cc-pVTZ;H;1.7;0.2;1;0.000000000645
cc-pVTZ;H;1.7;0.1;1;0.000000000542
cc-pVTZ;H;1.7;0.0;1;0.000000000444
cc-pVTZ;H;1.7;0.0;0;0.000000000384
cc-pVTZ;H;1.7;-0.1;0;0.000000000752
cc-pVTZ;H;1.7;-0.2;0;0.000000001381
cc-pVTZ;H;1.7;-0.3;0;0.000000002278
cc-pVTZ;H;1.7;-0.4;0;0.000000003403
cc-pVTZ;H;1.7;-0.5;0;0.000000004674
cc-pVTZ;H;1.7;-0.6;0;0.000000005983
cc-pVTZ;H;1.7;-0.7;0;0.000000007212
cc-pVTZ;H;1.7;-0.8;0;0.000000008252
cc-pVTZ;H;1.7;-0.9;0;0.000000009020
cc-pVTZ;H;1.7;-1.0;0;0.000000009463
cc-pVTZ;H;1.7;-1.1;0;0.000000009565
cc-pVTZ;H;1.7;-1.2;0;0.000000009344
cc-pVTZ;H;1.7;-1.3;0;0.000000008844
cc-pVTZ;H;1.7;-1.4;0;0.000000008128
cc-pVTZ;H;1.7;-1.5;0;0.000000007266
cc-pVTZ;H;1.8;1.0;1;0.000000000569
cc-pVTZ;H;1.8;0.9;1;0.000000000547
cc-pVTZ;H;1.8;0.8;1;0.000000000535
cc-pVTZ;H;1.8;0.7;1;0.000000000521
cc-pVTZ;H;1.8;0.6;1;0.000000000498
cc-pVTZ;H;1.8;0.5;1;0.000000000464
cc-pVTZ;H;1.8;0.4;1;0.000000000419
cc-pVTZ;H;1.8;0.3;1;0.000000000368
cc-pVTZ;H;1.8;0.2;1;0.000000000315
cc-pVTZ;H;1.8;0.1;1;0.000000000262
cc-pVTZ;H;1.8;0.0;1;0.000000000213
cc-pVTZ;H;1.8;0.0;0;0.000000000313
cc-pVTZ;H;1.8;-0.1;0;0.000000000593
cc-pVTZ;H;1.8;-0.2;0;0.000000001104
cc-pVTZ;H;1.8;-0.3;0;0.000000001866
cc-pVTZ;H;1.8;-0.4;0;0.000000002857
cc-pVTZ;H;1.8;-0.5;0;0.000000004017
cc-pVTZ;H;1.8;-0.6;0;0.000000005257
cc-pVTZ;H;1.8;-0.7;0;0.000000006467
cc-pVTZ;H;1.8;-0.8;0;0.000000007540
cc-pVTZ;H;1.8;-0.9;0;0.000000008383
cc-pVTZ;H;1.8;-1.0;0;0.000000008933
cc-pVTZ;H;1.8;-1.1;0;0.000000009156
cc-pVTZ;H;1.8;-1.2;0;0.000000009056
cc-pVTZ;H;1.8;-1.3;0;0.000000008666
cc-pVTZ;H;1.8;-1.4;0;0.000000008042
cc-pVTZ;H;1.8;-1.5;0;0.000000007251
cc-pVTZ;H;1.9;1.0;1;0.000000000512
cc-pVTZ;H;1.9;0.9;1;0.000000000441
cc-pVTZ;H;1.9;0.8;1;0.000000000394
cc-pVTZ;H;1.9;0.7;1;0.000000000362
cc-pVTZ;H;1.9;0.6;1;0.000000000337
cc-pVTZ;H;1.9;0.5;1;0.000000000314
cc-pVTZ;H;1.9;0.4;1;0.000000000290
cc-pVTZ;H;1.9;0.3;1;0.000000000263
cc-pVTZ;H;1.9;0.2;1;0.000000000233
cc-pVTZ;H;1.9;0.1;1;0.000000000202
cc-pVTZ;H;1.9;0.0;1;0.000000000172
cc-pVTZ;H;1.9;0.0;0;0.000000000329
cc-pVTZ;H;1.9;-0.1;0;0.000000000600
cc-pVTZ;H;1.9;-0.2;0;0.000000001099
cc-pVTZ;H;1.9;-0.3;0;0.000000001846
cc-pVTZ;H;1.9;-0.4;0;0.000000002820
cc-pVTZ;H;1.9;-0.5;0;0.000000003963
cc-pVTZ;H;1.9;-0.6;0;0.000000005185
cc-pVTZ;H;1.9;-0.7;0;0.000000006378
cc-pVTZ;H;1.9;-0.8;0;0.000000007434
cc-pVTZ;H;1.9;-0.9;0;0.000000008259
cc-pVTZ;H;1.9;-1.0;0;0.000000008789
cc-pVTZ;H;1.9;-1.1;0;0.000000008994
cc-pVTZ;H;1.9;-1.2;0;0.000000008879
cc-pVTZ;H;1.9;-1.3;0;0.000000008477
cc-pVTZ;H;1.9;-1.4;0;0.000000007846
cc-pVTZ;H;1.9;-1.5;0;0.000000007054
cc-pVTZ;H;2.0;1.0;1;0.000000000615
cc-pVTZ;H;2.0;0.9;1;0.000000000519
cc-pVTZ;H;2.0;0.8;1;0.000000000452
cc-pVTZ;H;2.0;0.7;1;0.000000000407
cc-pVTZ;H;2.0;0.6;1;0.000000000378
cc-pVTZ;H;2.0;0.5;1;0.000000000356
cc-pVTZ;H;2.0;0.4;1;0.000000000337
cc-pVTZ;H;2.0;0.3;1;0.000000000315
cc-pVTZ;H;2.0;0.2;1;0.000000000290
cc-pVTZ;H;2.0;0.1;1;0.000000000261
cc-pVTZ;H;2.0;0.0;1;0.000000000229
cc-pVTZ;H;2.0;0.0;0;0.000000000379
cc-pVTZ;H;2.0;-0.1;0;0.000000000682
cc-pVTZ;H;2.0;-0.2;0;0.000000001221
cc-pVTZ;H;2.0;-0.3;0;0.000000002003
cc-pVTZ;H;2.0;-0.4;0;0.000000002998
cc-pVTZ;H;2.0;-0.5;0;0.000000004140
cc-pVTZ;H;2.0;-0.6;0;0.000000005338
cc-pVTZ;H;2.0;-0.7;0;0.000000006487
cc-pVTZ;H;2.0;-0.8;0;0.000000007483
cc-pVTZ;H;2.0;-0.9;0;0.000000008243
cc-pVTZ;H;2.0;-1.0;0;0.000000008710
cc-pVTZ;H;2.0;-1.1;0;0.000000008859
cc-pVTZ;H;2.0;-1.2;0;0.000000008700
cc-pVTZ;H;2.0;-1.3;0;0.000000008270
cc-pVTZ;H;2.0;-1.4;0;0.000000007626
cc-pVTZ;H;2.0;-1.5;0;0.000000006834
cc-pVTZ;H;2.1;1.0;1;0.000000000685
cc-pVTZ;H;2.1;0.9;1;0.000000000586
cc-pVTZ;H;2.1;0.8;1;0.000000000513
cc-pVTZ;H;2.1;0.7;1;0.000000000463
cc-pVTZ;H;2.1;0.6;1;0.000000000429
cc-pVTZ;H;2.1;0.5;1;0.000000000405
cc-pVTZ;H;2.1;0.4;1;0.000000000383
cc-pVTZ;H;2.1;0.3;1;0.000000000360
cc-pVTZ;H;2.1;0.2;1;0.000000000333
cc-pVTZ;H;2.1;0.1;1;0.000000000301
cc-pVTZ;H;2.1;0.0;1;0.000000000266
cc-pVTZ;H;2.1;0.0;0;0.000000000406
cc-pVTZ;H;2.1;-0.1;0;0.000000000724
cc-pVTZ;H;2.1;-0.2;0;0.000000001274
cc-pVTZ;H;2.1;-0.3;0;0.000000002051
cc-pVTZ;H;2.1;-0.4;0;0.000000003014
cc-pVTZ;H;2.1;-0.5;0;0.000000004097
cc-pVTZ;H;2.1;-0.6;0;0.000000005216
cc-pVTZ;H;2.1;-0.7;0;0.000000006279
cc-pVTZ;H;2.1;-0.8;0;0.000000007200
cc-pVTZ;H;2.1;-0.9;0;0.000000007905
cc-pVTZ;H;2.1;-1.0;0;0.000000008345
cc-pVTZ;H;2.1;-1.1;0;0.000000008497
cc-pVTZ;H;2.1;-1.2;0;0.000000008366
cc-pVTZ;H;2.1;-1.3;0;0.000000007983
cc-pVTZ;H;2.1;-1.4;0;0.000000007395
cc-pVTZ;H;2.1;-1.5;0;0.000000006663
cc-pVTZ;H;2.2;1.0;1;0.000000000666
cc-pVTZ;H;2.2;0.9;1;0.000000000572
cc-pVTZ;H;2.2;0.8;1;0.000000000499
cc-pVTZ;H;2.2;0.7;1;0.000000000447
cc-pVTZ;H;2.2;0.6;1;0.000000000410
cc-pVTZ;H;2.2;0.5;1;0.000000000382
cc-pVTZ;H;2.2;0.4;1;0.000000000357
cc-pVTZ;H;2.2;0.3;1;0.000000000332
cc-pVTZ;H;2.2;0.2;1;0.000000000304
cc-pVTZ;H;2.2;0.1;1;0.000000000273
cc-pVTZ;H;2.2;0.0;1;0.000000000239
cc-pVTZ;H;2.2;0.0;0;0.000000000394
cc-pVTZ;H;2.2;-0.1;0;0.000000000686
cc-pVTZ;H;2.2;-0.2;0;0.000000001197
cc-pVTZ;H;2.2;-0.3;0;0.000000001912
cc-pVTZ;H;2.2;-0.4;0;0.000000002793
cc-pVTZ;H;2.2;-0.5;0;0.000000003782
cc-pVTZ;H;2.2;-0.6;0;0.000000004813
cc-pVTZ;H;2.2;-0.7;0;0.000000005812
cc-pVTZ;H;2.2;-0.8;0;0.000000006706
cc-pVTZ;H;2.2;-0.9;0;0.000000007429
cc-pVTZ;H;2.2;-1.0;0;0.000000007929
cc-pVTZ;H;2.2;-1.1;0;0.000000008173
cc-pVTZ;H;2.2;-1.2;0;0.000000008153
cc-pVTZ;H;2.2;-1.3;0;0.000000007885
cc-pVTZ;H;2.2;-1.4;0;0.000000007403
cc-pVTZ;H;2.2;-1.5;0;0.000000006758
cc-pVTZ;H;2.3;1.0;1;0.000000000589
cc-pVTZ;H;2.3;0.9;1;0.000000000501
cc-pVTZ;H;2.3;0.8;1;0.000000000432
cc-pVTZ;H;2.3;0.7;1;0.000000000381
cc-pVTZ;H;2.3;0.6;1;0.000000000342
cc-pVTZ;H;2.3;0.5;1;0.000000000311
cc-pVTZ;H;2.3;0.4;1;0.000000000284
cc-pVTZ;H;2.3;0.3;1;0.000000000259
cc-pVTZ;H;2.3;0.2;1;0.000000000232
cc-pVTZ;H;2.3;0.1;1;0.000000000205
cc-pVTZ;H;2.3;0.0;1;0.000000000177
cc-pVTZ;H;2.3;0.0;0;0.000000000355
cc-pVTZ;H;2.3;-0.1;0;0.000000000603
cc-pVTZ;H;2.3;-0.2;0;0.000000001059
cc-pVTZ;H;2.3;-0.3;0;0.000000001718
cc-pVTZ;H;2.3;-0.4;0;0.000000002552
cc-pVTZ;H;2.3;-0.5;0;0.000000003517
cc-pVTZ;H;2.3;-0.6;0;0.000000004558
cc-pVTZ;H;2.3;-0.7;0;0.000000005611
cc-pVTZ;H;2.3;-0.8;0;0.000000006600
cc-pVTZ;H;2.3;-0.9;0;0.000000007450
cc-pVTZ;H;2.3;-1.0;0;0.000000008094
cc-pVTZ;H;2.3;-1.1;0;0.000000008481
cc-pVTZ;H;2.3;-1.2;0;0.000000008587
cc-pVTZ;H;2.3;-1.3;0;0.000000008415
cc-pVTZ;H;2.3;-1.4;0;0.000000007995
cc-pVTZ;H;2.3;-1.5;0;0.000000007374
cc-pVTZ;H;2.4;1.0;1;0.000000000507
cc-pVTZ;H;2.4;0.9;1;0.000000000425
cc-pVTZ;H;2.4;0.8;1;0.000000000360
cc-pVTZ;H;2.4;0.7;1;0.000000000310
cc-pVTZ;H;2.4;0.6;1;0.000000000272
cc-pVTZ;H;2.4;0.5;1;0.000000000242
cc-pVTZ;H;2.4;0.4;1;0.000000000215
cc-pVTZ;H;2.4;0.3;1;0.000000000190
cc-pVTZ;H;2.4;0.2;1;0.000000000167
cc-pVTZ;H;2.4;0.1;1;0.000000000143
cc-pVTZ;H;2.4;0.0;1;0.000000000121
cc-pVTZ;H;2.4;0.0;0;0.000000000313
cc-pVTZ;H;2.4;-0.1;0;0.000000000524
cc-pVTZ;H;2.4;-0.2;0;0.000000000956
cc-pVTZ;H;2.4;-0.3;0;0.000000001624
cc-pVTZ;H;2.4;-0.4;0;0.000000002515
cc-pVTZ;H;2.4;-0.5;0;0.000000003593
cc-pVTZ;H;2.4;-0.6;0;0.000000004799
cc-pVTZ;H;2.4;-0.7;0;0.000000006054
cc-pVTZ;H;2.4;-0.8;0;0.000000007261
cc-pVTZ;H;2.4;-0.9;0;0.000000008318
cc-pVTZ;H;2.4;-1.0;0;0.000000009134
cc-pVTZ;H;2.4;-1.1;0;0.000000009641
cc-pVTZ;H;2.4;-1.2;0;0.000000009807
cc-pVTZ;H;2.4;-1.3;0;0.000000009634
cc-pVTZ;H;2.4;-1.4;0;0.000000009159
cc-pVTZ;H;2.4;-1.5;0;0.000000008443
cc-pVTZ;H;2.5;1.0;1;0.000000000448
cc-pVTZ;H;2.5;0.9;1;0.000000000371
cc-pVTZ;H;2.5;0.8;1;0.000000000311
cc-pVTZ;H;2.5;0.7;1;0.000000000265
cc-pVTZ;H;2.5;0.6;1;0.000000000229
cc-pVTZ;H;2.5;0.5;1;0.000000000200
cc-pVTZ;H;2.5;0.4;1;0.000000000174
cc-pVTZ;H;2.5;0.3;1;0.000000000151
cc-pVTZ;H;2.5;0.2;1;0.000000000130
cc-pVTZ;H;2.5;0.1;1;0.000000000109
cc-pVTZ;H;2.5;0.0;1;0.000000000090
cc-pVTZ;H;2.5;0.0;0;0.000000000279
cc-pVTZ;H;2.5;-0.1;0;0.000000000474
cc-pVTZ;H;2.5;-0.2;0;0.000000000925
cc-pVTZ;H;2.5;-0.3;0;0.000000001670
cc-pVTZ;H;2.5;-0.4;0;0.000000002710
cc-pVTZ;H;2.5;-0.5;0;0.000000004004
cc-pVTZ;H;2.5;-0.6;0;0.000000005472
cc-pVTZ;H;2.5;-0.7;0;0.000000007003
cc-pVTZ;H;2.5;-0.8;0;0.000000008463
cc-pVTZ;H;2.5;-0.9;0;0.000000009718
cc-pVTZ;H;2.5;-1.0;0;0.000000010656
cc-pVTZ;H;2.5;-1.1;0;0.000000011200
cc-pVTZ;H;2.5;-1.2;0;0.000000011320
cc-pVTZ;H;2.5;-1.3;0;0.000000011035
cc-pVTZ;H;2.5;-1.4;0;0.000000010400
cc-pVTZ;H;2.5;-1.5;0;0.000000009497
cc-pVTZ;H;2.6;1.0;1;0.000000000411
cc-pVTZ;H;2.6;0.9;1;0.000000000342
cc-pVTZ;H;2.6;0.8;1;0.000000000287
cc-pVTZ;H;2.6;0.7;1;0.000000000244
cc-pVTZ;H;2.6;0.6;1;0.000000000210
cc-pVTZ;H;2.6;0.5;1;0.000000000183
cc-pVTZ;H;2.6;0.4;1;0.000000000159
cc-pVTZ;H;2.6;0.3;1;0.000000000137
cc-pVTZ;H;2.6;0.2;1;0.000000000117
cc-pVTZ;H;2.6;0.1;1;0.000000000098
cc-pVTZ;H;2.6;0.0;1;0.000000000081
cc-pVTZ;H;2.6;0.0;0;0.000000000254
cc-pVTZ;H;2.6;-0.1;0;0.000000000449
cc-pVTZ;H;2.6;-0.2;0;0.000000000943
cc-pVTZ;H;2.6;-0.3;0;0.000000001794
cc-pVTZ;H;2.6;-0.4;0;0.000000003009
cc-pVTZ;H;2.6;-0.5;0;0.000000004532
cc-pVTZ;H;2.6;-0.6;0;0.000000006253
cc-pVTZ;H;2.6;-0.7;0;0.000000008021
cc-pVTZ;H;2.6;-0.8;0;0.000000009667
cc-pVTZ;H;2.6;-0.9;0;0.000000011032
cc-pVTZ;H;2.6;-1.0;0;0.000000011991
cc-pVTZ;H;2.6;-1.1;0;0.000000012473
cc-pVTZ;H;2.6;-1.2;0;0.000000012463
cc-pVTZ;H;2.6;-1.3;0;0.000000012001
cc-pVTZ;H;2.6;-1.4;0;0.000000011168
cc-pVTZ;H;2.6;-1.5;0;0.000000010067
cc-pVTZ;H;2.7;1.0;1;0.000000000385
cc-pVTZ;H;2.7;0.9;1;0.000000000325
